date,open,close,high,low,volume
20210224  15:15,731.69,731.71,733.22,731,1728
20210224  15:20,731.5,733.27,733.27,730.79,1432
20210224  15:25,733.27,736.34,736.61,732.85,2785
20210224  15:30,736.36,738.39,738.88,736.35,2553
20210224  15:35,738.37,738.08,739.42,737.01,2385
20210224  15:40,738.19,736.67,738.55,735.45,1577
20210224  15:45,736.64,736.32,737.24,735.71,1702
20210224  15:50,736.37,742.98,743.41,736.36,4300
20210224  15:55,743.03,742.02,745,741.88,5070
20210224  16:00,742.02,743.55,743.99,742.02,4315
20210224  16:05,743.5,743.5,743.99,743.05,99
20210224  16:10,742.55,740.88,742.55,738.8,124
20210224  16:15,740.2,739.5,740.5,739.5,74
20210224  16:20,739.51,740,740.49,739.5,59
20210224  16:25,740.16,740.21,740.5,740.1,42
20210224  16:30,740.25,740,740.97,740,48
20210224  16:35,740.31,740,740.69,740,40
20210224  16:40,740,739.48,740,739.1,118
20210224  16:45,739,735.1,739.01,735.1,37
20210224  16:50,735.15,734.94,735.15,733.01,38
20210224  16:55,735.36,738,738,735.3,41
20210224  17:00,737.55,736,738,736,19
20210224  17:05,736,735.5,736.87,735.14,13
20210224  17:10,736,736,736,736,3
20210224  17:15,736.73,737,737,736.73,2
20210224  17:20,738,738.51,738.85,738,23
20210224  17:25,738.51,738,738.51,738,16
20210224  17:30,737,737.95,737.95,737,5
20210224  17:35,737,737.01,737.21,737,7
20210224  17:40,736.9,737,737,736.9,4
20210224  17:45,736.9,735.43,736.9,735.11,46
20210224  17:50,735.37,734.09,735.4,734.09,51
20210224  17:55,734,733.15,734,733.1,39
20210224  18:00,733.4,733,733.4,733,10
20210224  18:05,733.87,733.01,734,733,59
20210224  18:10,733.97,733.94,733.97,733.94,40
20210224  18:15,733.95,735,735,733.95,43
20210224  18:20,734.88,735,735,734.86,16
20210224  18:25,734.87,735.38,735.45,734.87,31
20210224  18:30,735.6,736.35,736.56,735.59,27
20210224  18:35,736.29,736,736.55,736,21
20210224  18:40,736.64,737,737,736.12,29
20210224  18:45,737.83,737.5,737.85,737,11
20210224  18:50,738,738,738,738,2
20210224  18:55,737.25,738.45,738.45,737.25,8
20210224  19:00,738.68,739.2,739.2,738.68,5
20210224  19:05,739,739.19,739.19,738.5,9
20210224  19:10,738.5,737.01,738.5,737.01,17
20210224  19:15,737.01,737.01,737.01,737.01,0
20210224  19:20,738.55,738.98,738.98,738.55,7
20210224  19:25,738.98,739.2,739.2,738.01,7
20210224  19:30,739.2,739,739.2,738.05,14
20210224  19:35,738.52,738.39,738.52,738.39,4
20210224  19:40,738.48,738.5,738.94,738.48,18
20210224  19:45,738.55,738.5,738.55,738.5,9
20210224  19:50,738.1,738.1,738.5,738.05,28
20210224  19:55,738.1,738.2,738.4,738,101
20210225  04:00,741.5,733,742,731,71
20210225  04:05,731.05,728,731.94,728,37
20210225  04:10,728,734.16,734.16,726,45
20210225  04:15,736.01,730,736.01,730,9
20210225  04:20,730,730,730,730,3
20210225  04:25,730,730,730,729.15,9
20210225  04:30,729.9,729.02,730,729.02,11
20210225  04:35,728.41,729.01,729.01,728,4
20210225  04:40,730.5,731.21,732,730.5,7
20210225  04:45,730,729.4,730,729.4,8
20210225  04:50,729.48,728.02,729.48,728.02,50
20210225  04:55,728.06,729.11,729.11,728.02,12
20210225  05:00,729.4,729.63,729.63,729.4,4
20210225  05:05,729.63,729.63,729.63,729.63,0
20210225  05:10,729.63,729.63,729.63,729.63,0
20210225  05:15,729.95,735,735,729.95,24
20210225  05:20,736.51,735.3,736.51,735.3,54
20210225  05:25,734.27,734.27,734.27,734.27,1
20210225  05:30,734,733,734,733,4
20210225  05:35,733.72,733.72,733.72,733.72,7
20210225  05:40,733.69,734,734,733.5,4
20210225  05:45,733.69,732,734,732,21
20210225  05:50,732.5,732.02,732.5,732.02,3
20210225  05:55,733.16,733.29,733.29,733.16,3
20210225  06:00,734,734.7,734.7,734,3
20210225  06:05,734,733,734,733,14
20210225  06:10,733.43,732.58,733.43,732.58,3
20210225  06:15,732,732,732,732,6
20210225  06:20,731.67,730,731.67,730,16
20210225  06:25,730,730,730,730,2
20210225  06:30,728.35,727.95,729,727.95,18
20210225  06:35,727.95,726.99,727.95,726.99,29
20210225  06:40,726.13,722.5,726.13,722,85
20210225  06:45,724,725.01,726.18,724,33
20210225  06:50,725.25,727.65,727.65,725.25,48
20210225  06:55,726.57,727.49,727.5,725.73,9
20210225  07:00,727.5,728.01,730,727.5,82
20210225  07:05,727.51,720.61,727.53,720.61,168
20210225  07:10,720.73,722,723.99,720.06,70
20210225  07:15,721.01,717.99,724,717.99,192
20210225  07:20,718.12,721.86,722.4,717.15,57
20210225  07:25,722.25,722,723.2,722,80
20210225  07:30,722,716,722,715,105
20210225  07:35,716.63,715.35,717,713.75,107
20210225  07:40,715.5,717,717,715.5,92
20210225  07:45,717,718,720,717,56
20210225  07:50,717.9,717,717.9,716,36
20210225  07:55,717.99,719.44,719.87,717.99,32
20210225  08:00,729,717.6,742.02,714.7,495
20210225  08:05,717.49,718.5,718.5,717.49,33
20210225  08:10,718.7,719.01,719.58,718,62
20210225  08:15,719.05,718.05,719.43,718.02,35
20210225  08:20,718.05,718,718.29,717.5,37
20210225  08:25,718,717.7,719,717.6,82
20210225  08:30,717.69,719.75,719.99,717,161
20210225  08:35,719.75,722,723.3,719.47,134
20210225  08:40,722,726.64,726.66,721,166
20210225  08:45,726,727,729,725,217
20210225  08:50,726.59,724.5,727,723.09,146
20210225  08:55,724.1,726.3,727.01,723.09,95
20210225  09:00,726.09,724,726.09,722.12,168
20210225  09:05,724,722.65,724,722,102
20210225  09:10,722.25,720.54,722.65,720,241
20210225  09:15,720.06,721.05,722.8,720.06,68
20210225  09:20,722,720.68,722,720.3,56
20210225  09:25,721.5,725.99,726.3,720.3,179
20210225  09:30,725.99,727,727.43,716.6,7690
20210225  09:35,726.92,733.17,737.21,726.04,5899
20210225  09:40,732.86,729.72,734.48,729.44,2637
20210225  09:45,729.61,729.96,732.45,728.41,2113
20210225  09:50,729.65,728.42,732.47,726.16,2353
20210225  09:55,728.33,722.88,728.41,722.5,2539
20210225  10:00,723,721.43,725.23,720.39,2400
20210225  10:05,721.43,722.87,724.99,717.89,3764
20210225  10:10,723.08,721.92,724.94,718.93,2609
20210225  10:15,721.63,723.79,724.86,720.56,1853
20210225  10:20,724.41,725.19,728.98,724.35,3270
20210225  10:25,725.68,720.16,725.74,719.69,1971
20210225  10:30,720.25,719.31,721.8,717,2322
20210225  10:35,719.43,716.5,719.57,714.13,3040
20210225  10:40,716.68,716.01,720.55,715,1956
20210225  10:45,715.97,713.27,716.51,710.51,2990
20210225  10:50,713.15,711.84,713.15,707.18,3317
20210225  10:55,711.8,715.43,717.16,711.8,2357
20210225  11:00,715.28,714.81,717.42,710.8,2392
20210225  11:05,715.07,717.77,718.8,712.85,2245
20210225  11:10,717.75,715.38,718.82,715,1419
20210225  11:15,715.91,717.17,717.9,714.13,1024
20210225  11:20,717.19,715.7,719.22,714.38,1791
20210225  11:25,715.58,714.95,716.59,713.22,1293
20210225  11:30,714.81,714.51,715.29,713.24,872
20210225  11:35,714.49,711.02,715.6,710.43,1785
20210225  11:40,710.97,707.04,711.16,706.17,2506
20210225  11:45,707.09,702.67,707.66,702,3924
20210225  11:50,702.48,707.39,709.21,701,4211
20210225  11:55,707.41,701.24,708.25,701.24,2584
20210225  12:00,701.36,703.37,703.54,698.77,4490
20210225  12:05,703.5,703.14,705.65,700,3449
20210225  12:10,703.18,703.75,704.5,695,4132
20210225  12:15,703.55,702.52,706.38,701.76,2745
20210225  12:20,702.52,703.36,704.67,698.51,2545
20210225  12:25,703.46,690.85,703.56,687.46,5928
20210225  12:30,690.37,693,694.69,687.12,5095
20210225  12:35,693.08,696.75,697.49,689.6,3730
20210225  12:40,696.82,692.84,697.04,690.1,2636
20210225  12:45,693,692.05,696.09,687.17,3307
20210225  12:50,692.09,685.85,693.55,685.56,3049
20210225  12:55,685.93,686.67,689.51,683.61,3001
20210225  13:00,685.83,690.86,691.48,684,3122
20210225  13:05,691.42,697.73,698,689.09,3483
20210225  13:10,697.5,701.52,701.55,694.26,3950
20210225  13:15,701.5,701.75,702.77,697.8,2945
20210225  13:20,701.89,703.09,704.53,699.63,3135
20210225  13:25,703.19,701.87,704.1,698.36,2022
20210225  13:30,701.77,696.43,702.5,694.23,2333
20210225  13:35,696.36,702.06,702.15,695,1998
20210225  13:40,701.75,703.51,704,699,2363
20210225  13:45,703.07,702.51,703.8,699.74,1661
20210225  13:50,702.49,698.32,702.51,696.49,1384
20210225  13:55,698.31,699.71,700,696.5,1105
20210225  14:00,699.55,703.39,704.5,698.86,2359
20210225  14:05,703.45,703.58,705.78,701.69,2519
20210225  14:10,703.55,702.62,704.87,702.17,1390
20210225  14:15,702.73,702.43,704.5,700.5,1599
20210225  14:20,702.44,701.81,704,701,1214
20210225  14:25,701.83,702.33,703.79,699.85,1459
20210225  14:30,702,698.85,702.21,698.76,1428
20210225  14:35,698.98,696.74,700.33,696.52,1029
20210225  14:40,696.91,695.35,698.1,695.1,1199
20210225  14:45,695.57,695.63,698.12,695.26,1240
20210225  14:50,695.82,693.73,697.65,693,1531
20210225  14:55,693.63,691.15,694.34,690.21,1692
20210225  15:00,691.05,688.85,693.98,688.34,2227
20210225  15:05,689.06,683.58,690.19,682.62,3000
20210225  15:10,683.59,682.63,686.43,681,3000
20210225  15:15,682.61,685.3,686.05,680.5,2585
20210225  15:20,685.12,681.26,688.06,681,2829
20210225  15:25,681.74,683.66,684.84,681.01,2127
20210225  15:30,683.39,678.26,686.77,678,3441
20210225  15:35,678.16,674.35,680.24,670.58,5248
20210225  15:40,674.27,682.01,682.6,672.22,4348
20210225  15:45,682.34,687.17,689.3,681.74,4811
20210225  15:50,687.45,683.52,687.61,681.12,3658
20210225  15:55,683.27,682.6,684.76,680.58,4408
20210225  16:00,682.22,682.31,684.5,682,5837
20210225  16:05,683.49,683,685,683,89
20210225  16:10,682.5,682,683.72,682,83
20210225  16:15,681,677,682.22,675,2662
20210225  16:20,678.75,675,678.75,675,126
20210225  16:25,674.06,676,676.97,674,120
20210225  16:30,676.05,679.95,680,675.55,60
20210225  16:35,679.9,688,692,679.9,426
20210225  16:40,685.62,685,690,685,264
20210225  16:45,685,686.5,687.07,685,33
20210225  16:50,685.21,687.89,688,682.22,242
20210225  16:55,686.74,684.69,687,680,182
20210225  17:00,683.11,682.51,684.75,682.51,104
20210225  17:05,682.58,683.5,683.99,682.55,27
20210225  17:10,683.99,682.36,683.99,682.36,46
20210225  17:15,682.36,679,682.5,678.51,136
20210225  17:20,678.96,678.34,679,678.01,30
20210225  17:25,678.03,680.78,680.8,678,54
20210225  17:30,680.74,680.24,681,679.63,12
20210225  17:35,680,680.1,681.01,680,22
20210225  17:40,680.5,679,680.5,678.32,18
20210225  17:45,679.03,678.3,679.5,678.3,13
20210225  17:50,679,677.3,679,676.5,102
20210225  17:55,677.3,677.1,678,676.5,24
20210225  18:00,678.32,679.5,679.5,676.51,41
20210225  18:05,679.5,681,682,679.5,8
20210225  18:10,682,683,683.82,681.63,38
20210225  18:15,682.51,681.9,682.51,679.5,102
20210225  18:20,680.53,680.5,681.82,680.5,49
20210225  18:25,680.5,681,681,680,15
20210225  18:30,680.1,680.5,680.84,680,25
20210225  18:35,681,681.24,681.9,680,24
20210225  18:40,681,681.46,681.46,680.5,10
20210225  18:45,680.5,680.5,681,680.03,31
20210225  18:50,680.58,680.35,681,680.35,8
20210225  18:55,680.36,675,680.36,675,73
20210225  19:00,675.11,671.93,675.57,671.33,100
20210225  19:05,671.9,669,671.92,669,146
20210225  19:10,668.88,666.11,669,665.25,224
20210225  19:15,666.85,664.98,666.85,664,160
20210225  19:20,664.99,658,665,658,154
20210225  19:25,658,661,661,655,322
20210225  19:30,660,660.5,664.85,659.02,164
20210225  19:35,661.5,663.9,663.9,660,57
20210225  19:40,662.3,660.3,663,660.2,62
20210225  19:45,660.13,660.77,662,660,107
20210225  19:50,661.9,664.8,665,661.75,130
20210225  19:55,665,668,669,664,242
20210226  04:00,678.02,680,681.88,678.02,89
20210226  04:05,680,681.88,681.88,680,16
20210226  04:10,685,686,686,684.99,41
20210226  04:15,685.03,687.74,687.74,683.43,72
20210226  04:20,686.5,684.11,686.5,684.11,50
20210226  04:25,684.34,685.21,685.34,684.34,3
20210226  04:30,685,682.6,685,682,42
20210226  04:35,682.6,682.28,683.35,682,49
20210226  04:40,682.28,683,683,682.28,5
20210226  04:45,684.11,684.11,684.11,684.11,1
20210226  04:50,683.8,682.03,683.8,682.03,6
20210226  04:55,682.72,683.54,683.54,682.72,6
20210226  05:00,683.1,682,683.1,682,47
20210226  05:05,682.04,677,682.06,677,179
20210226  05:10,676,677.25,678.1,676,32
20210226  05:15,677.2,677.18,677.52,677.05,36
20210226  05:20,676,676,677.2,676,40
20210226  05:25,676.12,671,676.12,670.6,91
20210226  05:30,671.2,667.98,671.21,666.2,133
20210226  05:35,668.7,671.4,672,668.7,41
20210226  05:40,670,672.5,673,670,65
20210226  05:45,674.78,673.64,674.78,673.64,3
20210226  05:50,672.67,670.01,672.67,670,4
20210226  05:55,669,667.34,669,667.34,5
20210226  06:00,666.5,666.05,666.5,665.1,73
20210226  06:05,668,668.49,670,667.7,64
20210226  06:10,667.36,662.39,667.36,662.39,62
20210226  06:15,663,665.56,665.56,663,2
20210226  06:20,665,663.64,665,660,31
20210226  06:25,665,662.95,665,662.95,19
20210226  06:30,662.8,661.95,663,661,36
20210226  06:35,662,661,662,660.65,16
20210226  06:40,660.7,661.85,662,659.78,79
20210226  06:45,661.5,661.27,661.85,660.41,28
20210226  06:50,662.45,665.01,667.2,662,47
20210226  06:55,664.6,666.5,667.08,664.6,23
20210226  07:00,667,669.5,669.5,661.91,137
20210226  07:05,667,665,669,665,128
20210226  07:10,664.3,665.01,665.8,663.8,83
20210226  07:15,665.15,670.2,670.2,665,95
20210226  07:20,671.79,675,677.88,671,191
20210226  07:25,675,674,679.06,673.52,171
20210226  07:30,675,678.98,679.12,675,60
20210226  07:35,679,683,683.75,679,205
20210226  07:40,683.99,678,684.5,678,130
20210226  07:45,678,679.01,682.98,678,67
20210226  07:50,678.2,678.23,679.05,677.35,50
20210226  07:55,678,677.5,678.25,675.22,38
20210226  08:00,665,674.99,684.98,661.23,468
20210226  08:05,673.53,673.5,675.75,673,75
20210226  08:10,673.52,674.5,675.46,670,254
20210226  08:15,674.45,680.34,681,673.7,161
20210226  08:20,679.55,675.68,681.74,675.02,124
20210226  08:25,677.94,681.1,682,677,192
20210226  08:30,681.5,683.98,684.8,681,266
20210226  08:35,684,685.1,685.1,682.5,178
20210226  08:40,685.89,693.75,693.89,685,539
20210226  08:45,693.95,693.04,697.23,692.05,707
20210226  08:50,693.85,692.29,693.85,690,207
20210226  08:55,692.01,697,697.13,692,332
20210226  09:00,697,701.79,702.63,696,970
20210226  09:05,701.88,695.34,701.88,693.1,511
20210226  09:10,695.5,697,698.45,694.6,296
20210226  09:15,696.05,694.41,697,694,368
20210226  09:20,694.95,699.8,699.8,694,306
20210226  09:25,699,700,700,696.45,195
20210226  09:30,699.82,698.88,706.7,695.5,10057
20210226  09:35,698.92,697.05,699.68,692.1,5133
20210226  09:40,697.06,694.39,701.93,690.23,4042
20210226  09:45,694.2,689.12,696.22,686.58,4514
20210226  09:50,688.64,678.91,689.84,678.45,6318
20210226  09:55,678.89,672.5,679.78,670.42,8848
20210226  10:00,672.5,674.43,676.49,667.47,7829
20210226  10:05,674.33,662.12,677.09,661.96,6873
20210226  10:10,662,669.12,670.43,659.51,6466
20210226  10:15,669.02,673.13,674.87,664.78,5032
20210226  10:20,672.69,669.79,676.35,666.97,3955
20210226  10:25,670.56,660.43,673.47,660,4093
20210226  10:30,660.89,664.11,667,660.58,3556
20210226  10:35,664.11,674.56,677,663.42,3521
20210226  10:40,674.42,676.47,679.8,672.29,4992
20210226  10:45,676.28,679.3,682.27,676.09,4407
20210226  10:50,679.11,681.16,682.95,674.5,3640
20210226  10:55,681.18,683.15,684.8,679.38,3821
20210226  11:00,683.69,686.49,687,680,3590
20210226  11:05,686.62,687.75,688.59,684.19,3471
20210226  11:10,687.67,682.47,688.65,681,3045
20210226  11:15,682.5,681,684.77,680.14,2383
20210226  11:20,680.96,678.5,681.74,677.42,2620
20210226  11:25,678.88,682.95,684.2,678.88,2297
20210226  11:30,682.92,690.65,691.2,682.56,3600
20210226  11:35,690.48,692.47,693.09,690.35,2797
20210226  11:40,692.42,689.25,692.76,688.13,2680
20210226  11:45,689.18,690.55,690.67,686.26,2105
20210226  11:50,690.58,686.69,690.88,685.7,1610
20210226  11:55,686.29,689.45,689.53,685.24,1309
20210226  12:00,689.48,690.57,691.51,688.3,1836
20210226  12:05,690,693.67,694.24,687,2111
20210226  12:10,693.61,694.86,695.94,692.16,2780
20210226  12:15,695.15,693.19,696.55,693.13,1882
20210226  12:20,693.21,691.9,693.55,690.51,1586
20210226  12:25,692,688.5,692.5,686.75,1866
20210226  12:30,688.66,688.5,691.16,687.8,1179
20210226  12:35,688.36,686.02,689.82,685.27,1348
20210226  12:40,686.21,683.33,686.21,682.28,2115
20210226  12:45,683.14,684.09,685.32,681.37,2481
20210226  12:50,684,684.25,687.4,682.94,1406
20210226  12:55,684.03,679.49,684.2,677.73,2362
20210226  13:00,679.54,678.89,680.67,675.81,2435
20210226  13:05,678.51,680.98,681.66,676.38,2048
20210226  13:10,680.7,677.98,681.35,677.15,1321
20210226  13:15,678.2,680.99,681.42,677.35,1274
20210226  13:20,680.75,682.78,684,680.74,1334
20210226  13:25,682.86,682.56,684.23,682.05,1129
20210226  13:30,682.59,678.39,683.2,676.66,1564
20210226  13:35,678.52,676.2,678.71,674.23,1451
20210226  13:40,676,679.16,679.43,674.89,1337
20210226  13:45,679.37,676.51,681.12,674.8,1938
20210226  13:50,676.27,674.86,676.63,673.58,1234
20210226  13:55,674.76,674.99,678.46,674.23,1287
20210226  14:00,674.97,674.66,678.35,674.25,1209
20210226  14:05,675.05,672.79,675.64,671.6,2016
20210226  14:10,672.28,675.85,676.39,672.11,1306
20210226  14:15,675.76,672.28,676.84,671.6,1549
20210226  14:20,672.35,673.13,675.36,670.71,1519
20210226  14:25,673.23,678.1,678.37,673.15,1661
20210226  14:30,677.8,682.01,682.26,677.02,2730
20210226  14:35,682.18,681.24,683.36,680.43,2168
20210226  14:40,681.24,679.14,682.52,678.14,1546
20210226  14:45,679.3,682.26,683.88,678.16,1908
20210226  14:50,682.05,680.84,682.7,680.14,957
20210226  14:55,680.99,680.59,682,678.76,929
20210226  15:00,680.7,683.76,684.15,680.7,1596
20210226  15:05,683.85,687,687,682.61,1963
20210226  15:10,686.84,683.67,687.31,683.29,1304
20210226  15:15,683.84,685.25,686.2,683.56,1082
20210226  15:20,685.19,681.12,685.23,680.71,1042
20210226  15:25,681.07,678.02,681.07,677.97,1274
20210226  15:30,678.24,680,681.01,677.89,1518
20210226  15:35,679.89,680.88,681.58,678.41,1516
20210226  15:40,680.7,683.61,685.27,680.12,2062
20210226  15:45,683.61,688.69,689.07,683.44,3144
20210226  15:50,688.27,679.04,688.27,679,4386
20210226  15:55,679.2,671.01,680.38,670.6,7223
20210226  16:00,675.5,676,680,671.01,17120
20210226  16:05,675.5,673.26,676.16,672.98,316
20210226  16:10,673.59,673,676.47,669.76,1085
20210226  16:15,672.81,672.53,675.5,672,194
20210226  16:20,672.53,672.97,673.3,672.53,306
20210226  16:25,672.99,672.5,675.5,671.98,109
20210226  16:30,672.5,672.5,673,671.51,253
20210226  16:35,672.5,668.59,675.5,668.59,323
20210226  16:40,668.8,667.86,669.8,667.12,340
20210226  16:45,667.8,669.67,670.62,667.79,263
20210226  16:50,669.64,669,670.1,668.77,139
20210226  16:55,669,669,670,668.31,243
20210226  17:00,669.06,668.95,670,668.95,335
20210226  17:05,668.95,669.5,669.5,668.23,54
20210226  17:10,669.85,670.05,670.3,669.69,30
20210226  17:15,670.1,670.07,671.5,670,18
20210226  17:20,670.05,670.16,670.16,670.05,8
20210226  17:25,670.19,672.17,672.17,670.19,5
20210226  17:30,672.17,671.99,672.2,671.55,14
20210226  17:35,671.16,671.1,671.5,671.1,6
20210226  17:40,670.91,671.5,671.5,670.91,6
20210226  17:45,671.21,671.9,671.97,671.21,4
20210226  17:50,671.9,672.55,672.55,671.9,37
20210226  17:55,673.25,673,673.5,672.1,29
20210226  18:00,672.32,672.32,672.32,672.32,1
20210226  18:05,675.5,672.95,675.5,672.25,8520
20210226  18:10,672.7,673.5,673.74,672.7,18
20210226  18:15,673.4,672.5,673.4,672.5,9
20210226  18:20,672.21,671.5,672.21,671.5,29
20210226  18:25,672.1,671.49,672.1,671,37
20210226  18:30,671.52,671.5,671.52,671.06,5
20210226  18:35,671.01,671,671.5,671,30
20210226  18:40,670.05,671.05,671.05,670.05,19
20210226  18:45,670.27,670.5,671.05,670.2,25
20210226  18:50,670.3,672,672,670.3,9
20210226  18:55,670.8,671.7,671.95,670.8,4
20210226  19:00,671.11,671.5,671.5,671.11,2
20210226  19:05,671.55,671.63,671.63,671.55,2
20210226  19:10,672,672.47,672.7,671.79,12
20210226  19:15,671.91,671.75,672,671.75,19
20210226  19:20,671.8,671.5,671.8,671.5,11
20210226  19:25,671.8,671.5,671.8,671.5,5
20210226  19:30,671.51,671.15,671.51,671.1,8
20210226  19:35,671.15,671.2,671.48,671.15,19
20210226  19:40,671.18,671.18,671.3,671.1,46
20210226  19:45,671.27,671.31,671.89,671.1,46
20210226  19:50,671.32,672,672,671.32,23
20210226  19:55,672,670.8,672,670.72,95
20210301  04:00,692.51,692.01,700,692.01,105
20210301  04:05,692.16,695.88,695.88,692.01,60
20210301  04:10,696,696.65,696.65,695,16
20210301  04:15,697.69,696.11,699.19,696,37
20210301  04:20,696.22,696.22,696.22,696.22,1
20210301  04:25,696.22,696.22,696.22,696.22,0
20210301  04:30,696,695,696,695,15
20210301  04:35,694.79,694.2,695,694.2,6
20210301  04:40,693.31,693.11,694.21,693.11,29
20210301  04:45,693.5,695,695,693.5,10
20210301  04:50,695.5,695.52,695.7,695.2,15
20210301  04:55,695,693.79,695,693.79,6
20210301  05:00,695,695,695,695,48
20210301  05:05,694.4,694.4,694.4,694.4,3
20210301  05:10,694.99,694.99,694.99,694.99,6
20210301  05:15,694.95,696,697,694.95,32
20210301  05:20,696.01,696.01,696.01,696.01,1
20210301  05:25,696.02,697.65,697.96,696.02,13
20210301  05:30,697.65,697,697.65,697,9
20210301  05:35,696,696,696,696,5
20210301  05:40,696,695.3,696,695.3,2
20210301  05:45,695,694.65,695.01,694.65,10
20210301  05:50,695.03,694.6,695.03,694.6,4
20210301  05:55,693.97,693.55,693.97,693.55,14
20210301  06:00,693.83,693.83,693.83,693.83,3
20210301  06:05,693.83,695.5,695.5,693.83,15
20210301  06:10,693.52,692.16,693.52,692.16,7
20210301  06:15,692.65,692.6,692.81,692.6,5
20210301  06:20,693.01,692.21,693.01,692.21,8
20210301  06:25,692.99,690.01,692.99,690,46
20210301  06:30,690.02,691.75,691.75,689.85,3
20210301  06:35,691.75,691.75,691.75,691.75,0
20210301  06:40,691.5,692.8,692.8,691.5,10
20210301  06:45,692.25,692.23,692.6,692.23,4
20210301  06:50,692,692.6,692.6,692,2
20210301  06:55,692.69,693.72,693.72,692.69,3
20210301  07:00,693.28,691.4,693.28,689,165
20210301  07:05,691.4,690.8,691.4,689,59
20210301  07:10,690,687,690,686.32,123
20210301  07:15,688,688,689.44,688,129
20210301  07:20,688.2,688.48,689,688.2,15
20210301  07:25,688.25,688.25,688.39,687.06,27
20210301  07:30,688.02,688.9,688.98,687.5,59
20210301  07:35,689.35,688.51,689.35,688.51,10
20210301  07:40,688,687.88,688.11,687.5,47
20210301  07:45,687.99,688,688,687.99,6
20210301  07:50,687.9,688.66,688.66,687.9,25
20210301  07:55,688.95,689,689.82,688.95,103
20210301  08:00,691.5,689,691.6,686.32,257
20210301  08:05,689.2,688.5,689.78,688.4,34
20210301  08:10,688.8,689.85,689.96,688,48
20210301  08:15,689.44,689.2,689.5,688.88,22
20210301  08:20,688.5,688.01,688.5,687.5,116
20210301  08:25,687.5,688.5,688.5,687.5,53
20210301  08:30,688.45,688,688.45,687.5,80
20210301  08:35,687.5,688,688.5,687.5,63
20210301  08:40,688.5,688.1,688.78,688.1,22
20210301  08:45,688.3,687.8,688.3,687,54
20210301  08:50,687.52,689.5,689.6,687.22,83
20210301  08:55,689.45,689,690,689,27
20210301  09:00,689.32,691.98,692,688.52,327
20210301  09:05,692,692.2,692.68,689.51,185
20210301  09:10,692.45,694.26,694.27,691.58,204
20210301  09:15,694,692.52,694.4,691.92,146
20210301  09:20,692.4,692.36,692.4,691,86
20210301  09:25,692,689.75,692.99,689.68,69
20210301  09:30,689.68,694.39,694.8,687.92,6758
20210301  09:35,694.56,688,697.7,687.88,5222
20210301  09:40,687.6,690.31,690.43,685.61,3431
20210301  09:45,690.05,687.63,692.95,685.05,3765
20210301  09:50,687.5,695.85,695.9,686.02,4300
20210301  09:55,695.9,695.49,698,692.5,3104
20210301  10:00,695.54,694.79,697,692.12,3130
20210301  10:05,694.8,701.01,702.31,694.71,5006
20210301  10:10,701.02,703.68,704,699.69,4217
20210301  10:15,703.7,706.04,707.35,701.17,4174
20210301  10:20,706,703.85,708.34,703.61,3269
20210301  10:25,703.81,703.66,706.5,702.49,2653
20210301  10:30,703.55,703.38,705.17,701.24,2353
20210301  10:35,703.38,702.75,705.62,701.21,2354
20210301  10:40,702.98,704.17,705.5,702.68,1615
20210301  10:45,704.32,706.56,707.45,701.88,2506
20210301  10:50,706.44,710.61,711.61,706.31,4038
20210301  10:55,710.33,710.82,712.85,709.09,3750
20210301  11:00,711,710.22,712.78,709.24,2159
20210301  11:05,710.3,715.59,715.71,709.9,2730
20210301  11:10,715.48,714.7,716.05,713.27,2614
20210301  11:15,714.71,715.15,717,713.79,2480
20210301  11:20,715.49,712.87,716.08,712.51,2149
20210301  11:25,713.09,711.64,713.5,711.04,1824
20210301  11:30,711.88,711.37,713.14,711,1111
20210301  11:35,711.46,712.33,714.77,711.03,1741
20210301  11:40,712.57,714.9,715.49,712.45,1642
20210301  11:45,714.97,713.47,715.5,712.76,1063
20210301  11:50,713.31,712.09,714.1,712.09,734
20210301  11:55,712.2,711.81,713.19,710.45,1362
20210301  12:00,711.84,711.31,713.93,711.17,1188
20210301  12:05,711.01,713.16,714.12,710.4,1048
20210301  12:10,713.09,714.24,714.58,713.04,939
20210301  12:15,714.03,712,714.15,711.2,1970
20210301  12:20,712.16,712.69,713.64,710.57,1342
20210301  12:25,712.5,714.53,716,712.3,1460
20210301  12:30,714.59,713.69,715,713.04,563
20210301  12:35,713.77,716,718,713.71,2257
20210301  12:40,715.97,714,716.34,713.31,1174
20210301  12:45,714.14,714.95,715.43,713.79,694
20210301  12:50,715.11,712.22,715.3,712,1307
20210301  12:55,712.46,712.68,713.08,710.43,1064
20210301  13:00,712.82,711.86,713.77,710.86,916
20210301  13:05,711.88,708.91,712.99,708.83,1167
20210301  13:10,709.05,708.67,709.99,708,1235
20210301  13:15,708.6,708.04,710.29,707.85,1179
20210301  13:20,707.91,709.61,710.93,707.56,1229
20210301  13:25,709.79,709.48,710.5,709.29,543
20210301  13:30,709.67,709.61,710.66,708.6,549
20210301  13:35,709.45,707.39,710.15,706.68,1139
20210301  13:40,707.46,708.51,708.88,706.86,715
20210301  13:45,708.7,706.79,709.3,705.5,1303
20210301  13:50,706.53,707.89,708.39,705.31,893
20210301  13:55,708.08,706.26,708.31,705.63,909
20210301  14:00,706.23,705.81,707.11,704.3,1244
20210301  14:05,705.68,706.88,708.7,705.39,1263
